School,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_ordinal,Private_binary,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Outstate_Tier_ordinal_scaled,Private_binary_scaled
Barat College,Yes,261,192,111,15,36,453,266,9690,4300,500,500,57.0,77,9.7,35,9337,71,-1.826185983809296,-1.9689976731446188,-1.6721029670852352,-0.6744109272506594,-1.6948013186411108,-0.14762845649391362,-0.061289944401662744,-0.22919460362735344,-1.7565250578392297,-1.057594035693021,-0.35347352257287784,-1.1320725358242631,3.58351893845611,0.2645665459976301,0.735632183908046,Medium,1,1,-1.8261859838092953,-1.968997673144618,-1.6721029670852365,-0.6744109272506595,-1.6948013186411104,-0.14762845649391337,-0.061289944401663035,-0.2291946036273518,-1.7565250578392304,-1.057594035693021,-0.3534735225728778,-1.1320725358242625,0.9411429344911897,0.2645665459975898,-0.07683547168872246,0.001818927581047415,0.6125530498969481
Bard College,Yes,1910,838,285,50,85,1004,15,19264,6206,750,750,98.0,98,10.4,30,13894,79,0.1584590373676201,-0.35471519126886863,-0.5032550825645917,1.265104344999401,-0.6735049516794013,-1.6883580068917188,1.87793808381642,1.302364976162053,-0.9606431574714017,1.889162096953259,1.467641878959388,-0.930509623619824,3.4339872044851463,1.1505826155171934,0.4387434554973822,High,2,1,0.1584590373676207,-0.35471519126886764,-0.503255082564593,1.2651043449994013,-0.6735049516794007,-1.6883580068917186,1.8779380838164197,1.3023649761620546,-0.9606431574714024,1.889162096953259,1.467641878959388,-0.9305096236198235,0.696881263144984,1.150582615517153,-2.09635990984827,1.4151256580548508,0.6125530498969481
Barnard College,Yes,2496,1402,531,53,95,2121,69,17926,8124,600,850,83.0,93,10.3,33,12580,91,0.40402576072111746,0.1714209859154189,0.18047581764841628,1.374993777959597,0.13690062355669172,-0.9252445141562533,1.6526907612293125,0.44960143907769445,-0.7100928488284425,0.6316618234008086,0.9692990979140862,-0.9589736432806009,3.5263605246161616,0.9466907792604563,0.561698717948718,High,2,1,0.40402576072111807,0.17142098591542002,0.18047581764841503,1.3749937779595973,0.13690062355669227,-0.9252445141562531,1.6526907612293122,0.44960143907769606,-0.7100928488284431,0.6316618234008086,0.9692990979140862,-0.9589736432806003,0.8477740600370556,0.946690779260416,-1.2599820566031195,1.4151256580548508,0.6125530498969481
Barry University,Yes,990,784,279,18,45,1811,3144,11290,5360,600,1800,76.0,78,12.6,11,9084,72,-0.4653031322549058,-0.42419168724755585,-0.5278077451432035,-0.4176946998854468,-0.023436600700077255,1.5741815572673292,0.33136539791935343,0.44960143907769445,0.8415717373866589,0.11563079124223473,-0.28237352323745246,-0.32895477682173246,2.4849066497880004,0.19598482610711032,0.7919191919191919,Medium,1,1,-0.4653031322549052,-0.42419168724755485,-0.5278077451432047,-0.41769469988544683,-0.023436600700076707,1.5741815572673294,0.33136539791935316,0.44960143907769606,0.8415717373866582,0.11563079124223467,-0.2823735232374524,-0.32895477682173185,-0.8534518760234878,0.19598482610707002,0.30604530939689767,0.001818927581047415,0.6125530498969481
Baylor University,Yes,6075,5349,2367,34,66,9919,484,6450,3920,600,1346,71.0,76,18.5,38,7503,72,1.1867954473128404,1.4557402805984692,1.5790783647093645,0.5776799288914051,1.442439656312923,0.23194512481235613,-1.0119640772693326,0.44960143907769445,0.23023887592405234,-0.2253537109704769,-0.4230962065588109,1.109161442390268,3.6635616461296463,-0.3107758058606936,0.8804938271604938,Low,0,1,1.186795447312841,1.4557402805984705,1.5790783647093631,0.5776799288914052,1.4424396563129234,0.23194512481235638,-1.0119640772693328,0.44960143907769606,0.2302388759240517,-0.22535371097047696,-0.42309620655881086,1.1091614423902687,1.0718935453228027,-0.3107758058607339,0.9085560258813842,-1.4114878028927562,0.6125530498969481
Beaver College,Yes,1163,850,348,23,56,878,519,12850,5400,400,800,78.0,89,12.2,30,8954,73,-0.30966301556478515,-0.3399262780273678,-0.276664762735391,-0.05311907203067916,-0.8333703215924881,0.2776982439626949,0.6803911120003983,-1.0385747644412713,-0.831740799103585,0.25846780349494175,0.6005650532112241,-0.43508339754859443,3.4339872044851463,0.15958778625130107,0.7308684436801376,Medium,1,1,-0.30966301556478454,-0.3399262780273668,-0.27666476273539226,-0.05311907203067917,-0.8333703215924876,0.2776982439626951,0.6803911120003979,-1.0385747644412697,-0.8317407991035857,0.2584678034949417,0.6005650532112241,-0.4350833975485938,0.696881263144984,0.15958778625126077,-0.1092398336151793,0.001818927581047415,0.6125530498969481
Bellarmine College,Yes,807,707,308,39,63,1198,605,8840,2950,750,1290,74.0,82,13.1,31,6668,84,-0.6654593239812808,-0.5326562064282422,-0.4143740774807145,0.8144962912549336,-0.4699401998494055,0.37928809431096844,-0.2874658280935898,1.302364976162053,0.14195578666431385,-0.023524770795469573,0.01703484187169807,-0.1981197138629203,3.4657359027997265,-0.6507148514205457,0.8760842627013631,Medium,1,1,-0.6654593239812803,-0.5326562064282412,-0.41437407748071575,0.8144962912549337,-0.46994019984940494,0.37928809431096866,-0.28746582809359006,1.3023649761620546,0.14195578666431322,-0.023524770795469628,0.017034841871698108,-0.1981197138629197,0.7487430981377603,-0.650714851420586,0.8785608716883411,0.001818927581047415,0.6125530498969481
Belmont Abbey College,Yes,632,494,129,17,36,709,131,9000,4850,300,2480,78.0,85,13.2,10,7550,52,-0.9087825139784366,-0.9148542999364515,-1.4743092874872505,-0.49946894118390567,-1.0981448537364473,-0.5687111330584822,-0.2438328726773592,-2.0483080496073764,1.5310702282150968,0.25846780349494175,0.25767565625110594,-0.17218743851993448,2.3978952727983707,-0.2933824340998796,0.7816455696202531,Medium,1,1,-0.908782513978436,-0.9148542999364505,-1.4743092874872519,-0.4994689411839057,-1.0981448537364469,-0.568711133058482,-0.2438328726773595,-2.0483080496073747,1.531070228215096,0.2584678034949417,0.257675656251106,-0.1721874385199339,-0.9955858819980911,-0.2933824340999199,0.23616110930551232,0.001818927581047415,0.6125530498969481
Belmont University,Yes,1220,974,481,28,67,1964,623,7800,3664,650,900,61.0,61,11.1,19,7614,49,-0.26377358194706124,-0.19902004935166387,0.07612880078946482,0.25645415555414425,0.059555462092445895,0.398889570751312,-0.5845619581984869,0.7526774068770612,-0.5948985251933547,-0.8382454790951654,-1.2983753500580535,-0.7341609556836688,2.995732273553991,-0.26996458581794863,0.7983606557377049,Medium,1,1,-0.26377358194706063,-0.19902004935166281,0.07612880078946356,0.2564541555541443,0.05955546209244644,0.3988895707513122,-0.5845619581984872,0.7526774068770629,-0.5948985251933554,-0.8382454790951654,-1.2983753500580535,-0.7341609556836682,-0.019012808716357025,-0.26996458581798893,0.3498620405629711,0.001818927581047415,0.6125530498969481
Beloit College,Yes,1320,923,284,26,54,1085,81,16304,3616,355,715,75.0,95,11.1,26,12957,69,-0.18856465956975316,-0.2545122097991053,-0.5073055606423006,0.1379929544107909,-0.5831309871770872,-0.8381790084362992,1.3642928024927294,-1.4620140071701098,-1.0556986655344829,0.045592781487855547,1.1635803366973685,-0.7341609556836688,3.295836866004329,1.00844191488591,0.6992424242424242,High,2,1,-0.18856465956975255,-0.2545122097991043,-0.5073055606423018,0.13799295441079093,-0.5831309871770867,-0.838179008436299,1.3642928024927292,-1.4620140071701082,-1.0556986655344835,0.04559278148785549,1.1635803366973685,-0.7341609556836682,0.47121122188858366,1.0084419148858697,-0.32436931824763443,1.4151256580548508,0.6125530498969481
Bemidji State University,No,1208,877,546,12,36,3796,824,4425,2700,660,1800,57.0,62,19.6,16,3752,46,-0.2732406406363967,-0.3074516774946902,0.2095839104196737,-0.972731667786928,0.6819176384241513,0.5887221256003545,-1.781279641101148,0.8108421981673638,0.8415717373866589,-1.057594035693021,-1.2494530951634284,1.3561294433902287,2.833213344056216,-2.657835353557426,0.7259933774834437,Low,0,0,-0.2732406406363961,-0.3074516774946892,0.20958391041967245,-0.9727316677869281,0.6819176384241519,0.5887221256003548,-1.7812796411011482,0.8108421981673655,0.8415717373866582,-1.057594035693021,-1.2494530951634284,1.3561294433902293,-0.28448920152158647,-2.6578353535574664,-0.14240146751948335,-1.4114878028927562,-1.6325116659989423
Benedictine College,Yes,632,620,222,14,24,702,501,9550,3850,350,250,75.0,84,14.1,18,5922,58,-0.9087825139784366,-0.6715507605793893,-0.7966369233559619,-0.768473675269448,-1.110736639571565,0.2545277798622654,-0.09761998875753103,-1.5119094047906834,-3.0629205964390054,0.045592781487855547,0.17590711389826053,0.0578612934555406,2.9444389791664403,-1.015218906953496,0.9810126582278481,Medium,1,1,-0.908782513978436,-0.6715507605793883,-0.7966369233559631,-0.7684736752694481,-1.1107366395715645,0.2545277798622656,-0.09761998875753132,-1.5119094047906818,-3.062920596439006,0.04559278148785549,0.17590711389826055,0.05786129345554118,-0.10280094841912382,-1.0152189069535364,1.5923146748623527,0.001818927581047415,0.6125530498969481
Bennington College,Yes,519,327,114,25,53,457,2,21700,4100,600,500,35.0,59,10.1,33,16364,55,-1.1080463869533936,-1.3665988771657833,-1.636669934968523,0.07620224590010746,-1.682520194830824,-2.5348043450754973,2.2629566246673223,0.44960143907769445,-1.7565250578392297,-1.9999522593221113,-1.392393977623881,-1.0162263078285314,3.5263605246161616,1.4633422065399024,0.630057803468208,High,2,1,-1.108046386953393,-1.3665988771657824,-1.6366699349685243,0.07620224590010746,-1.6825201948308235,-2.534804345075497,2.262956624667322,0.44960143907769606,-1.7565250578392304,-1.9999522593221113,-1.392393977623881,-1.0162263078285307,0.8477740600370556,1.463342206539862,-0.794983454211281,1.4151256580548508,0.6125530498969481
Bentley College,Yes,3466,2330,640,20,60,3095,1533,13800,5510,630,850,87.0,87,17.5,20,10941,82,0.6988613218762794,0.6726944137389244,0.3732110304682755,-0.2637884142137961,0.4986063700001899,1.0294098539172034,0.8794605502331131,0.6339700079371658,-0.7100928488284425,0.9467727128282987,0.4259346495311623,0.8796391417393972,3.044522437723423,0.6409976588717746,0.6722446624350836,High,2,1,0.6988613218762799,0.6726944137389256,0.3732110304682742,-0.2637884142137962,0.4986063700001905,1.0294098539172036,0.8794605502331128,0.6339700079371675,-0.7100928488284431,0.9467727128282987,0.42593464953116233,0.8796391417393977,0.060686441260878146,0.6409976588717343,-0.5080160334240953,1.4151256580548508,0.6125530498969481
Berry College,Yes,1858,1221,480,37,68,1620,49,8050,3940,350,2375,80.0,80,16.3,17,10511,63,0.1328547136242795,0.031937234056535486,0.07391584112486649,0.7226458157909567,-0.1399150304706784,-1.106552791365331,-0.5108746975091973,-1.5119094047906834,1.4370347749629446,0.404985518976676,-0.1356944211524122,0.5973594417391935,2.8903717578961645,0.5488289868373686,0.6571582346609257,Medium,1,1,0.1328547136242801,0.031937234056536576,0.07391584112486523,0.7226458157909568,-0.13991503047067785,-1.1065527913653308,-0.5108746975091977,-1.5119094047906818,1.437034774962944,0.40498551897667595,-0.13569442115241218,0.5973594417391941,-0.1911203270674524,0.5488289868373283,-0.6106383516830006,0.001818927581047415,0.6125530498969481
Bethany College,Yes,878,816,200,16,41,706,62,8740,3363,550,1700,62.0,68,11.6,29,7718,48,-0.5825186966500828,-0.3824258012766956,-0.9225677403532049,-0.5849046607537626,-1.103522695413072,-0.9825675695179338,-0.3150004769714215,0.12366360034857365,0.7203062079769135,-0.7811031790800594,-0.9283307329438812,-0.5968513856813783,3.4011973816621555,-0.23255110106695623,0.929384965831435,Medium,1,1,-0.5825186966500823,-0.3824258012766946,-0.9225677403532061,-0.5849046607537627,-1.1035226954130715,-0.9825675695179336,-0.31500047697142175,0.12366360034857528,0.7203062079769128,-0.7811031790800594,-0.9283307329438812,-0.5968513856813777,0.643318740239679,-0.23255110106699653,1.2411279287757164,0.001818927581047415,0.6125530498969481
Bethel College KS,Yes,202,184,122,19,42,537,101,8540,3580,500,1400,61.0,80,8.8,32,8324,56,-2.1032305933244033,-2.018111398316375,-1.5472072620963404,-0.33923404372499033,-1.461314607172298,-0.7160770609235252,-0.3706970294107873,-0.22919460362735344,0.3122051961280074,-0.8382454790951654,-0.1356944211524122,-1.3997522503124076,3.4965075614664802,-0.029063686328034313,0.9108910891089109,Medium,1,1,-2.103230593324403,-2.0181113983163748,-1.5472072620963417,-0.3392340437249904,-1.4613146071722976,-0.716077060923525,-0.3706970294107876,-0.2291946036273518,0.3122051961280068,-0.8382454790951654,-0.13569442115241218,-1.399752250312407,0.7990089285165864,-0.029063686328074618,1.1153271407249636,0.001818927581047415,0.6125530498969481
Bethel College,Yes,502,384,104,11,28,347,74,6200,2900,600,800,63.0,63,11.7,13,7623,35,-1.1420185183626748,-1.1891273623577001,-1.759262943345921,-1.0845174670653985,-2.0786377358839774,-0.8874268200608982,-1.097420398630377,0.44960143907769445,-0.831740799103585,-0.7230390518843525,-1.199238322126377,-0.5696679334896119,2.6390573296152584,-0.266695790697698,0.7649402390438247,Low,0,1,-1.142018518362674,-1.1891273623576992,-1.7592629433459224,-1.0845174670653988,-2.078637735883977,-0.887426820060898,-1.0974203986303772,0.44960143907769606,-0.8317407991035857,-0.7230390518843525,-1.199238322126377,-0.5696679334896113,-0.601645107695158,-0.2666957906977383,0.12252653810695363,-1.4114878028927562,0.6125530498969481
Bethune Cookman College,Yes,1646,1150,542,12,30,2128,82,5188,3396,650,2500,48.0,48,13.8,9,6817,58,0.019862731360733504,-0.028930027628678304,0.2019127732568598,-0.972731667786928,0.1401853966530453,-0.8314593967701951,-1.468582119341377,0.7526774068770612,1.5485627321158653,-1.4971529459749755,-1.8227310098814986,-0.0181691230182655,2.302585092994046,-0.5853739127887877,0.6986634264884569,Low,0,1,0.019862731360734107,-0.02893002762867723,0.20191277325685855,-0.9727316677869281,0.14018539665304586,-0.8314593967701949,-1.4685821193413773,0.7526774068770629,1.5485627321158646,-1.4971529459749755,-1.8227310098814986,-0.018169123018264913,-1.1512760702749985,-0.585373912788828,-0.3283078312388014,-1.4114878028927562,0.6125530498969481
Birmingham-Southern College,Yes,805,588,287,67,88,1376,207,11660,4325,400,900,74.0,79,14.0,34,8649,72,-0.6679077542812651,-0.7279619141912382,-0.4952030824019439,1.833986395084288,-0.31573431479780967,-0.30009653988082174,0.4168816091088187,-1.0385747644412713,-0.5948985251933547,-0.023524770795469573,-0.20978440474634713,0.03258838544133381,3.5553480614894135,0.07090393487116538,0.7304347826086957,Medium,1,1,-0.6679077542812646,-0.7279619141912372,-0.49520308240194516,1.8339863950842883,-0.3157343147978091,-0.3000965398808215,0.41688160910881844,-1.0385747644412697,-0.5948985251933554,-0.023524770795469628,-0.2097844047463471,0.03258838544133439,0.8951255085680089,0.07090393487112508,-0.11218972375194472,0.001818927581047415,0.6125530498969481
Blackburn College,Yes,500,336,156,25,55,421,27,6500,2700,500,1000,76.0,76,14.3,53,8377,51,-1.1460961832899987,-1.336472326576253,-1.230626069185971,0.07620224590010746,-1.798066716837837,-1.4079726500278762,-0.9951351141622933,-0.22919460362735344,-0.3812772018018639,0.11563079124223473,-0.4230962065588109,0.10819887684225446,3.9889840465642745,-0.012353858488955581,0.672,Low,0,1,-1.146096183289998,-1.3364723265762521,-1.2306260691859723,0.07620224590010746,-1.7980667168378366,-1.407972650027876,-0.9951351141622936,-0.2291946036273518,-0.38127720180186453,0.11563079124223467,-0.42309620655881086,0.10819887684225504,1.6034744834472257,-0.012353858488995886,-0.5096802992566043,-1.4114878028927562,0.6125530498969481
Bloomsburg Univ. of Pennsylvania,No,6773,3028,1025,15,55,5847,946,7844,2948,500,1680,75.0,68,18.0,19,7041,75,1.2790783538152772,0.9244705088193708,0.8355631836679515,-0.6744109272506594,1.0437985490156894,0.6844093815412554,-0.5714816336528199,-0.22919460362735344,0.6952627029281586,0.045592781487855547,-0.9283307329438812,0.995020485992735,2.995732273553991,-0.4911826984337565,0.4470692455337369,Medium,1,0,1.279078353815278,0.924470508819372,0.8355631836679502,-0.6744109272506595,1.0437985490156898,0.6844093815412556,-0.5714816336528202,-0.2291946036273518,0.695262702928158,0.04559278148785549,-0.9283307329438812,0.9950204859927355,-0.019012808716357025,-0.4911826984337968,-2.039725437615475,0.001818927581047415,-1.6325116659989423
Bluefield College,Yes,377,358,181,15,30,653,129,7150,4350,450,1500,61.0,67,17.8,3,6259,53,-1.437542574929285,-1.2663199391419133,-1.0449219636891016,-0.6744109272506594,-1.2033929563374506,-0.5775343946618573,-0.7837089911468502,-0.6142542982610626,0.45655088685874945,-0.8382454790951654,-0.9851988400469104,0.9490194931800552,1.3862943611198906,-0.8422634873250524,0.9496021220159151,Low,0,1,-1.4375425749292843,-1.2663199391419124,-1.044921963689103,-0.6744109272506595,-1.2033929563374501,-0.5775343946618571,-0.7837089911468506,-0.6142542982610609,0.45655088685874884,-0.8382454790951654,-0.9851988400469104,0.9490194931800557,-2.6480466865381658,-0.8422634873250927,1.3786509704998542,-1.4114878028927562,0.6125530498969481
Bluffton College,Yes,692,514,209,20,50,760,81,9900,3990,400,900,76.0,71,13.3,19,9073,58,-0.8179928307605432,-0.8720744828559028,-0.869206764085364,-0.2637884142137961,-1.01075405327809,-0.8381790084362992,-0.007435867506012867,-1.0385747644412713,-0.5948985251933547,0.11563079124223473,-0.7494672137091747,-0.14633148248231995,2.995732273553991,0.19293625552656649,0.7427745664739884,Medium,1,1,-0.8179928307605426,-0.8720744828559018,-0.8692067640853652,-0.2637884142137962,-1.0107540532780896,-0.838179008436299,-0.007435867506013159,-1.0385747644412697,-0.5948985251933554,0.11563079124223467,-0.7494672137091747,-0.14633148248231936,-0.019012808716357025,0.19293625552652618,-0.02825088508005347,0.001818927581047415,0.6125530498969481
Boston University,Yes,20192,13007,3810,45,80,14971,3113,18420,6810,475,1025,80.0,81,11.9,16,16836,72,2.166513908461582,2.2446757212635413,1.9612594395811072,1.0705183742130715,1.722509583512023,1.5664000340843383,1.7371004827258412,-0.4173081667300912,-0.3309705579329345,0.404985518976676,-0.060091883356808096,-0.5155706927336406,2.833213344056216,1.5149199449563804,0.6441660063391442,High,2,1,2.1665139084615825,2.2446757212635426,1.9612594395811058,1.0705183742130717,1.7225095835120234,1.5664000340843385,1.737100482725841,-0.4173081667300896,-0.3309705579329351,0.40498551897667595,-0.06009188335680806,-0.5155706927336401,-0.28448920152158647,1.51491994495634,-0.699015309415438,1.4151256580548508,0.6125530498969481
Bowdoin College,Yes,3356,1019,418,76,100,1490,8,19030,5885,1495,875,93.0,96,11.2,52,20447,96,0.670209399278762,-0.15257740176789447,-0.07474233713305252,2.092417481864056,-0.22922305898515233,-1.9707317600173162,1.839303693574466,4.098958976586206,-0.6517337337792259,1.4470191871641125,1.2632379969775114,-0.7065095991630403,3.970291913552122,1.8468697924441342,0.3036352800953516,High,2,1,0.6702093992787626,-0.15257740176789342,-0.07474233713305378,2.0924174818640564,-0.22922305898515177,-1.970731760017316,1.8393036935744658,4.098958976586208,-0.6517337337792266,1.4470191871641125,1.2632379969775114,-0.7065095991630398,1.5729406861767377,1.8468697924440938,-3.0154054508501797,1.4151256580548508,0.6125530498969481
